20130722 00:00,749100,749800,745800,748100,17712674
20130723 00:00,749500,749600,742000,742600,18543671
20130724 00:00,749900,750200,743400,745000,20284733
20130725 00:00,748500,750600,744600,749700,20701923
20130726 00:00,746700,753800,745500,753700,19526727
20130729 00:00,752200,755400,750300,752300,17979325
20130730 00:00,755000,759400,753500,756300,22817021
20130731 00:00,757800,762000,756300,757700,23513930
20130801 00:00,762900,766500,762100,765400,15627001
20130802 00:00,765500,769900,763900,769700,13585522
20130805 00:00,769000,770800,767800,770200,13937894
20130806 00:00,769300,769900,762500,765600,22529435
20130807 00:00,763400,765600,758800,764200,18208362
20130808 00:00,768400,769800,763000,768000,18356292
20130809 00:00,766700,769400,762700,765000,16950100
20130812 00:00,762000,768000,761900,766700,16961448
20130813 00:00,767700,772700,762200,771200,22745617
20130814 00:00,770700,771800,767000,768100,25890627
20130815 00:00,759500,759900,752900,755100,35619823
20130816 00:00,755200,758700,753500,754600,20645369
20130819 00:00,754900,761300,753300,753500,27632475
20130820 00:00,754900,760300,754300,757000,17239354
20130821 00:00,754400,760900,751400,754200,28275359
20130822 00:00,757500,762100,757100,761600,15557186
20130823 00:00,767000,767700,764000,766800,18100973
20130826 00:00,767300,772700,765500,767100,24605595
20130827 00:00,758000,761700,749600,750700,36525181
20130828 00:00,750500,757500,750500,754300,19453652
20130829 00:00,754100,763400,753000,759600,24481541
20130830 00:00,760400,760400,752000,754600,23730053
20130903 00:00,760900,764300,755400,759000,24697960
20130904 00:00,761600,768400,759300,767100,25470022
20130905 00:00,767600,770550,767300,768400,16810392
20130906 00:00,771000,773400,760600,769300,25556974
20130909 00:00,772600,779600,772300,778300,24193250
20130910 00:00,782800,783100,779200,782000,22680213
20130911 00:00,776900,781100,775900,780700,26345474
20130912 00:00,780800,782500,778600,780100,17348184
20130913 00:00,780900,781400,776400,780600,15908509
20130916 00:00,787200,787200,776700,778500,24288939
20130917 00:00,780200,784700,779800,783800,21785412
20130918 00:00,784900,794600,783300,793400,29833813
20130919 00:00,795600,796900,793700,795000,24861345
20130920 00:00,794500,795300,789500,789800,24226392
20130923 00:00,793200,794100,784600,788500,25687298
20130924 00:00,790000,792500,785700,788300,21064604
20130925 00:00,788900,790000,784000,786000,20362564
20130926 00:00,788800,793600,788500,791700,20003228
20130927 00:00,787100,792100,785900,790800,22430191
20130930 00:00,782500,790900,780000,788500,24476177
20131001 00:00,788900,797200,788500,796800,27311350
20131002 00:00,791400,797600,790600,796500,21879194
20131003 00:00,795500,797200,783000,787100,34917178
20131004 00:00,787200,795100,786500,794000,20531533
20131007 00:00,787000,793500,786700,787400,18658142
20131008 00:00,787400,788100,772000,772200,40968703
20131009 00:00,774000,774400,763600,769600,62806871
20131010 00:00,778100,787800,777900,786100,41310257
20131011 00:00,784100,792900,784000,792300,23175005
20131014 00:00,787500,797900,786800,797900,29982341
20131015 00:00,797300,801100,793800,794800,34625853
20131016 00:00,798500,804200,797900,803700,43259878
20131017 00:00,800200,808700,799500,808100,29348023
20131018 00:00,815800,821800,813500,821500,32161620
20131021 00:00,823400,825400,820700,823000,29997232
20131022 00:00,826500,829000,819300,824100,42243734
20131023 00:00,820500,822000,815500,819500,29817224
20131024 00:00,820000,824800,818800,823100,20213140
20131025 00:00,830800,832800,825000,828800,31793241
20131028 00:00,829100,830500,825500,829600,22528984
20131029 00:00,832000,832600,827000,830600,33858025
20131030 00:00,833500,834900,825800,829600,30270108
20131031 00:00,827700,833000,824800,827900,28059609
20131101 00:00,830700,831600,824000,827900,29477014
20131104 00:00,830600,830700,826400,829300,15624610
20131105 00:00,826100,832200,823700,830500,25760387
20131106 00:00,833700,834000,827300,829900,24499794
20131107 00:00,830100,831300,813700,814300,48939052
20131108 00:00,817400,825500,815100,825500,28585128
20131111 00:00,824200,826400,821400,824300,22542990
20131112 00:00,821600,826600,821200,825400,18085279
20131113 00:00,820000,835500,820000,835500,27274000
20131114 00:00,833200,838600,831500,837400,30069422
20131115 00:00,838200,839600,836100,839600,19385521
20131118 00:00,839400,841000,829800,831600,29550469
20131119 00:00,830900,834900,827600,829000,24472996
20131120 00:00,831200,834300,824600,827000,30334723
20131121 00:00,830500,836100,829800,835500,25424452
20131122 00:00,836800,840200,836200,840000,23816428
20131125 00:00,842900,843800,839800,841900,21042353
20131126 00:00,842100,848400,840300,847000,24328260
20131127 00:00,848000,852400,847300,852200,19823184
20131129 00:00,855600,858400,854800,857300,14900285
20131202 00:00,858200,859600,853500,854800,24364586
20131203 00:00,854000,856400,850900,854000,30805607
20131204 00:00,850500,857700,847800,854700,35176633
20131205 00:00,855600,856600,851700,853800,37493947
20131206 00:00,861000,861800,855900,860000,32744675
20131209 00:00,863500,865300,862000,863500,20696434
20131210 00:00,862100,864500,861200,862900,24381167
20131211 00:00,862800,864000,850600,851800,34470799
20131212 00:00,852100,854200,849000,849600,29962653
20131213 00:00,853600,854000,847100,848500,31226220
20131216 00:00,852700,858100,852100,853300,20847465
20131217 00:00,853400,855200,849900,851500,23291934
20131218 00:00,852500,862200,840500,861400,64031984
20131219 00:00,860000,860100,855200,859000,42197117
20131220 00:00,857900,866800,857300,864700,34200758
20131223 00:00,872100,874100,869500,874100,24476170
20131224 00:00,874300,875100,872700,874500,12736703
20131226 00:00,876100,878100,874400,877400,13877683
20131227 00:00,878500,879000,874200,875200,14785346
20131230 00:00,873900,875100,871400,873900,18024432
20131231 00:00,875500,879600,875200,879600,23007605
20140102 00:00,875600,875800,870200,872700,27825620
20140103 00:00,872700,873500,866200,866400,29271884
20140106 00:00,866600,867600,860000,863200,27757464
20140107 00:00,867200,872500,865600,870900,25858017
20140108 00:00,871400,875500,869500,873100,23942763
20140109 00:00,876300,876400,867200,870100,22253847
20140110 00:00,872300,874000,865800,873000,35086007
20140113 00:00,871700,874800,856800,859800,40329318
20140114 00:00,863000,877200,863000,876500,35990060
20140115 00:00,880300,885400,879400,883700,34433362
20140116 00:00,883000,885100,881600,883800,27909058
20140117 00:00,881100,883800,876700,878500,30782579
20140121 00:00,884400,885900,878100,885500,24876851
20140122 00:00,887800,890000,885200,888100,25718497
20140123 00:00,885100,885200,878600,884700,29992632
20140124 00:00,880500,881800,867100,867100,61735444
20140127 00:00,867400,868900,852500,859000,59324167
20140128 00:00,855000,859400,853100,858400,42937856
20140129 00:00,851100,857400,847600,849300,47807341
20140130 00:00,859700,867900,858800,864900,59035956
20140131 00:00,855400,866800,854500,862700,39874762
20140203 00:00,861100,865000,840700,842900,60101399
20140204 00:00,847200,852500,844600,849100,35682519
20140205 00:00,846300,849900,837400,846900,38952842
20140206 00:00,849400,858800,849200,857700,29877943
20140207 00:00,862500,873500,860000,873100,35785768
20140210 00:00,872700,878300,872100,878100,27965402
20140211 00:00,879900,889700,878900,887900,36673442
20140212 00:00,889800,891600,887100,889700,30459185
20140213 00:00,883200,897000,883000,896300,36046644
20140214 00:00,896000,900100,893300,898100,31687128
20140218 00:00,899600,904100,897400,902500,26876524
20140219 00:00,900800,902900,894500,896400,34832280
20140220 00:00,896900,902200,893100,900500,37174480
20140221 00:00,903400,904700,898300,899300,27496934
20140224 00:00,901400,908200,900400,904300,30101716
20140225 00:00,905400,907200,900200,903100,24950263
20140226 00:00,905500,908400,898800,902300,37952454
20140227 00:00,898800,905300,897300,904400,26390229
20140228 00:00,904200,909600,895500,903400,41851761
20140303 00:00,894900,899000,888700,896800,35467056
20140304 00:00,906500,909800,905600,908300,30906558
20140305 00:00,909600,912200,907700,910600,24910323
20140306 00:00,912700,913300,906500,909800,22567197
20140307 00:00,913200,913600,900700,905400,28582649
20140310 00:00,904800,906600,900300,906100,17206260
20140311 00:00,908300,910500,899500,902200,23484073
20140312 00:00,898100,906100,894800,905500,26867060
20140313 00:00,909000,909300,888700,892900,45554081
20140314 00:00,889900,893800,886300,886500,35799615
20140317 00:00,892400,899100,891900,894500,24699347
20140318 00:00,895600,906300,895300,905300,28629543
20140319 00:00,905600,906600,894500,900600,36461083
20140320 00:00,897600,905600,895800,902900,29064586
20140321 00:00,906000,906500,888300,890000,55655583
20140324 00:00,893200,893900,874100,882200,71913746
20140325 00:00,886800,892500,877800,885100,39905615
20140326 00:00,889500,891500,873600,873700,37871980
20140327 00:00,872500,876400,864000,868900,61956289
20140328 00:00,871600,880100,868100,870500,38160798
20140331 00:00,877300,882600,876200,876800,29215241
20140401 00:00,880800,892700,880800,892100,32216185
20140402 00:00,895800,896800,890400,894400,28852842
20140403 00:00,895300,896800,882200,887300,28025987
20140404 00:00,893200,894100,861400,863700,105004938
20140407 00:00,858300,866200,849500,855500,76128955
20140408 00:00,856500,864500,853500,863400,49757280
20140409 00:00,866600,878700,864300,878200,42483078
20140410 00:00,878800,878800,848600,851100,67439802
20140411 00:00,843300,854400,839100,841100,83684201
20140414 00:00,848600,852200,839900,847700,44542889
20140415 00:00,850800,855400,832800,850600,77906223
20140416 00:00,857900,861800,850900,861800,39759150
20140417 00:00,858500,866300,856400,862000,51035550
20140421 00:00,864000,868400,860000,868400,24617562
20140422 00:00,871400,877500,869900,875300,28569180
20140423 00:00,875300,875600,867100,867600,28084736
20140424 00:00,881900,882100,866600,875900,45728630
20140425 00:00,870700,871700,859800,861900,41998612
20140428 00:00,866000,871100,851100,864700,56034542
20140429 00:00,867300,873200,863200,871600,35440778
20140430 00:00,867600,874800,865400,873900,36591919
20140501 00:00,875300,881500,873100,876500,34723173
20140502 00:00,879500,881100,872800,874900,36675211
20140505 00:00,869700,879700,867600,879500,26314378
20140506 00:00,878100,878600,867700,868100,30419125
20140507 00:00,869900,870800,855300,865600,53682765
20140508 00:00,862500,875300,860500,864800,44446172
20140509 00:00,864300,868600,858500,868000,33332319
20140512 00:00,873200,882600,872400,882300,37120129
20140513 00:00,883100,886100,881200,882900,26042141
20140514 00:00,880200,883500,876200,878300,23363797
20140515 00:00,878100,879600,865800,871500,55388370
20140516 00:00,872400,877600,866400,877000,62860032
20140519 00:00,874500,884500,873000,883200,28226365
20140520 00:00,882800,886000,876400,880000,32121236
20140521 00:00,881300,888900,881100,888400,32678326
20140522 00:00,889400,894800,888000,892300,29916293
20140523 00:00,893200,899000,891300,898800,20407426
20140527 00:00,902800,910200,902000,910200,25720519
20140528 00:00,909700,911000,906500,907200,28293408
20140529 00:00,910400,913100,908600,913000,25483306
20140530 00:00,913200,914500,908300,913100,28188860
20140602 00:00,914200,914400,906400,912200,25887041
20140603 00:00,909200,913300,908000,911800,18172523
20140604 00:00,909500,916700,908100,915200,18691262
20140605 00:00,916000,924600,912900,922900,33347504
20140606 00:00,926300,928200,924500,928200,20317781
20140609 00:00,928400,929800,925000,927500,22411660
20140610 00:00,926700,929600,925600,929100,19209256
20140611 00:00,925900,930200,925000,928900,19775586
20140612 00:00,926900,927900,917300,920500,28209727
20140613 00:00,924500,925500,919200,923200,36056588
20140616 00:00,921600,926700,919600,924000,22562853
20140617 00:00,923300,927000,921800,924500,19276742
20140618 00:00,925400,931000,919800,929700,33010865
20140619 00:00,931100,931700,924900,929100,31932813
20140620 00:00,927000,928700,925300,927700,23569535
20140623 00:00,927600,928200,925100,927900,18030134
20140624 00:00,927800,935700,924300,927000,30711382
20140625 00:00,924900,934500,924800,932900,27844900
20140626 00:00,933500,933600,926200,933400,21254573
20140627 00:00,932200,937600,931900,937400,20826102
20140630 00:00,937300,941400,936700,939100,18441080
20140701 00:00,942400,951900,942000,949400,30211114
20140702 00:00,950000,952400,949100,951000,16607753
20140703 00:00,954100,956800,951600,956500,13034409
20140707 00:00,955900,957100,952300,954100,21024203
20140708 00:00,952300,953000,938700,942900,38108601
20140709 00:00,945100,950600,942500,949600,26433732
20140710 00:00,937400,950500,936300,946600,36106183
20140711 00:00,949000,952700,946200,952700,18401479
20140714 00:00,957000,960500,955400,958400,17520943
20140715 00:00,959900,961300,948300,955100,35339512
20140716 00:00,962000,963000,957900,958900,20026624
20140717 00:00,956300,959700,943200,946100,39788499
20140718 00:00,951100,961700,950000,961200,34080235
20140721 00:00,959200,961600,955500,960000,25727045
20140722 00:00,964500,967600,963500,966100,21643377
20140723 00:00,969500,973400,967700,972400,25302052
20140724 00:00,974000,975100,969800,971200,22239162
20140725 00:00,966200,968700,962300,967400,23384467
20140728 00:00,968400,970200,960200,967700,21983478
20140729 00:00,969800,972000,965200,966000,25167304
20140730 00:00,971400,973200,966000,969800,30946048
20140731 00:00,961800,963400,948800,950300,47218109
20140801 00:00,948200,953400,940400,946500,57744099
20140804 00:00,948700,956900,945200,953200,30827711
20140805 00:00,949600,952200,941500,945900,43571883
20140806 00:00,940000,951100,939200,945200,31672131
20140807 00:00,949600,951400,938900,942200,31336166
20140808 00:00,943700,950100,939700,948700,37213639
20140811 00:00,952700,957600,952000,954600,26312581
20140812 00:00,953600,956700,949300,954200,25161676
20140813 00:00,958100,964700,957600,964300,25864146
20140814 00:00,965600,969500,964300,969300,21646680
20140815 00:00,974900,976300,964800,974000,52041436
20140818 00:00,979100,982400,977700,981500,36443608
20140819 00:00,983800,987600,983200,987100,20134213
20140820 00:00,986200,989000,985300,987000,21476088
20140821 00:00,987500,989500,986000,989000,16063783
20140822 00:00,989400,992500,987200,990500,21846385
20140825 00:00,995500,996800,991600,994000,21151578
20140826 00:00,995500,996100,992700,995000,17998022
20140827 00:00,995300,996400,993100,995200,14091738
20140828 00:00,991800,995300,990800,994100,18652210
20140829 00:00,996300,999100,992700,997800,15587002
20140902 00:00,1000200,1001000,996700,1000700,16424740
20140903 00:00,1003400,1003400,993000,994800,23468745
20140904 00:00,997100,1002200,991400,993900,22028262
20140905 00:00,995400,999500,990300,998900,28034536
20140908 00:00,999200,1003300,996200,1000800,23584765
20140909 00:00,1000900,1004600,990700,992500,34270823
20140910 00:00,993800,1001100,991000,1000700,29393854
20140911 00:00,996400,1000400,992500,999900,26806349
20140912 00:00,998700,999300,991700,994800,28578154
20140915 00:00,995900,996000,982200,985200,30971086
20140916 00:00,981500,995700,980500,993800,34619414
20140917 00:00,993600,1000000,989300,995300,35057109
20140918 00:00,998400,1002900,997300,1002800,27032104
20140919 00:00,1004600,1004700,995800,999800,42610305
20140922 00:00,997400,997500,986200,990500,44814291
20140923 00:00,986500,992200,985800,987800,30509677
20140924 00:00,988800,998800,985400,998400,32498884
20140925 00:00,995200,996400,977000,977400,64369226
20140926 00:00,980600,989600,978900,987800,48690943
20140929 00:00,978000,989200,977500,986500,30405584
20140930 00:00,989400,993000,983200,987900,36525121
20141001 00:00,985100,986100,969000,972100,52474323
20141002 00:00,971700,975100,959700,972100,51546624
20141003 00:00,977800,985700,974400,981700,38842888
20141006 00:00,984800,987200,976600,979600,31858655
20141007 00:00,975000,977700,965600,965700,43292545
20141008 00:00,966200,987600,960600,984500,61805524
20141009 00:00,983200,985700,967100,968600,58887960
20141010 00:00,962800,968300,944200,944400,74259870
20141013 00:00,942700,949900,928800,929600,73671039
20141014 00:00,935400,941600,927100,929700,67206351
20141015 00:00,915700,927500,902400,923700,101723479
20141016 00:00,904200,925800,903900,917900,61162296
20141017 00:00,930000,938900,924600,930000,63457932
20141020 00:00,929900,944700,928100,943900,36009514
20141021 00:00,955600,968700,953200,968700,49361784
20141022 00:00,971700,973000,963100,963700,36737927
20141023 00:00,973400,983600,971700,978200,44492023
20141024 00:00,980300,986900,976400,986200,39138857
20141027 00:00,984300,988700,980200,986900,27809728
20141028 00:00,991500,1002000,990800,1001800,29861051
20141029 00:00,998500,1001200,991100,998100,37010193
20141030 00:00,993600,1002600,991400,1000200,33566940
20141031 00:00,1016800,1017500,1010700,1014000,44363171
20141103 00:00,1015800,1019700,1014300,1017000,28457381
20141104 00:00,1013800,1016200,1006700,1013600,20898564
20141105 00:00,1020300,1020300,1010200,1013700,23519245
20141106 00:00,1013600,1017200,1009200,1016900,21932569
20141107 00:00,1018800,1019100,1010700,1016000,18598551
20141110 00:00,1016600,1020900,1013800,1019600,18867350
20141111 00:00,1019800,1022800,1017000,1022800,14618860
20141112 00:00,1018800,1025700,1018700,1024600,19096147
20141113 00:00,1026600,1032800,1024200,1029000,25954103
20141114 00:00,1028700,1032200,1025300,1032200,17459898
20141117 00:00,1029700,1032100,1024200,1029100,21625241
20141118 00:00,1030000,1038200,1029900,1036800,24182426
20141119 00:00,1035600,1035700,1027400,1032100,22506680
20141120 00:00,1027900,1037600,1026900,1036700,19564210
20141121 00:00,1046200,1046900,1035400,1038700,29619626
20141124 00:00,1041700,1047300,1040600,1046800,16799716
20141125 00:00,1048600,1051400,1045700,1048400,16545703
20141126 00:00,1049100,1055800,1048400,1055200,16499205
20141128 00:00,1058200,1062500,1057300,1060100,15993111
20141201 00:00,1057400,1059100,1044200,1048100,32991801
20141202 00:00,1049300,1054100,1047000,1052300,24269235
20141203 00:00,1053900,1055600,1047700,1054200,30389323
20141204 00:00,1053200,1057800,1049300,1053700,29464112
20141205 00:00,1055300,1057000,1051500,1053800,24523000
20141208 00:00,1051100,1055700,1040800,1046300,31188836
20141209 00:00,1034200,1050400,1030400,1049600,40089969
20141210 00:00,1047700,1050300,1031200,1033100,37408941
20141211 00:00,1036100,1050400,1035900,1038000,45086091
20141212 00:00,1028200,1039900,1026700,1026700,43751088
20141215 00:00,1032300,1035800,1013200,1016100,51390788
20141216 00:00,1009700,1024700,999600,999800,61291540
20141217 00:00,1000700,1020900,999200,1018000,75179756
20141218 00:00,1033100,1042600,1029800,1042500,44502274
20141219 00:00,1039900,1047400,1037100,1043200,47736874
20141222 00:00,1041600,1046100,1041000,1045800,33319787
20141223 00:00,1049700,1049700,1040900,1042100,24804171
20141224 00:00,1043500,1047000,1042700,1043000,10773303
20141226 00:00,1045700,1052600,1045700,1050400,12548448
20141229 00:00,1049800,1052500,1048800,1050200,15179628
20141230 00:00,1047300,1049600,1041800,1043200,16900848
20141231 00:00,1045100,1049100,1031000,1032500,22286939
20150102 00:00,1037500,1042000,1024500,1029400,29310772
20150105 00:00,1025000,1026100,1011500,1014300,33994158
20150106 00:00,1015800,1017500,996200,1000700,63345086
20150107 00:00,1007400,1016000,1004900,1013600,33961867
20150108 00:00,1022500,1035000,1021200,1033000,37950558
20150109 00:00,1036100,1036500,1020200,1026200,39201903
20150112 00:00,1028200,1029300,1012900,1015500,33011889
20150113 00:00,1025400,1036200,1007100,1015200,53995540
20150114 00:00,1004800,1014800,1000700,1009600,48551828
20150115 00:00,1013900,1015900,995300,996500,45530286
20150116 00:00,995200,1009500,993600,1008200,33576728
20150120 00:00,1014400,1018800,1002900,1016200,28456896
20150121 00:00,1013300,1026100,1009700,1021400,34202760
20150122 00:00,1025700,1041400,1016400,1040300,38065971
20150123 00:00,1040500,1045800,1037200,1042600,33559434
20150126 00:00,1041700,1043300,1036100,1041400,18618622
20150127 00:00,1025100,1025600,1011000,1014400,39424461
20150128 00:00,1030900,1031800,1009000,1009200,41913841
20150129 00:00,1008300,1020700,999600,1018900,42412437
20150130 00:00,1018000,1025800,1009600,1011000,37715667
20150202 00:00,1013300,1020700,997500,1019800,40681549
20150203 00:00,1023300,1030300,1016800,1029600,28345597
20150204 00:00,1025400,1035500,1023100,1028700,33263403
20150205 00:00,1031300,1038300,1028700,1037600,20600221
20150206 00:00,1039200,1041700,1027600,1031300,29563768
20150209 00:00,1027200,1032800,1025500,1028000,21894719
20150210 00:00,1033800,1045400,1032100,1044000,22742554
20150211 00:00,1045100,1050100,1043200,1047800,19289541
20150212 00:00,1054500,1060400,1053000,1060000,21113798
20150213 00:00,1062900,1069300,1061100,1069100,26422732
20150217 00:00,1069100,1070800,1066500,1070100,15379926
20150218 00:00,1069000,1072100,1067400,1071600,13795618
20150219 00:00,1070900,1077600,1070600,1076900,18462422
20150220 00:00,1076000,1084700,1072900,1084100,25294546
20150223 00:00,1084000,1085500,1081100,1085200,16260145
20150224 00:00,1084100,1087300,1080500,1086000,18272329
20150225 00:00,1084400,1088600,1080900,1083300,18554299
20150226 00:00,1084400,1089400,1081400,1088800,21048589
20150227 00:00,1088600,1089100,1082300,1084000,21848435
20150302 00:00,1086100,1094200,1085900,1093800,21483782
20150303 00:00,1090600,1091600,1081800,1088700,20043637
20150304 00:00,1085300,1086700,1078600,1084500,20174241
20150305 00:00,1087300,1089600,1081900,1086400,14192254
20150306 00:00,1085200,1087100,1071400,1074100,29117528
20150309 00:00,1076400,1079800,1071900,1077200,24850772
20150310 00:00,1069500,1069800,1057200,1057200,30989645
20150311 00:00,1058700,1060100,1050700,1051100,22830168
20150312 00:00,1050300,1059200,1049600,1058000,18992078
20150313 00:00,1056700,1061200,1046800,1053400,39102687
20150316 00:00,1057600,1067300,1056200,1067000,23517924
20150317 00:00,1064100,1070400,1061600,1068700,18705018
20150318 00:00,1065700,1084100,1060300,1079200,37558204
20150319 00:00,1080400,1083800,1078700,1080800,26245908
20150320 00:00,1087400,1090700,1085200,1085300,26136729
20150323 00:00,1085000,1087700,1082800,1083200,14419498
20150324 00:00,1083000,1088100,1079100,1079300,18200101
20150325 00:00,1081100,1082000,1054200,1054600,38077715
20150326 00:00,1045900,1057000,1042400,1051000,43741298
20150327 00:00,1051000,1057700,1049300,1055200,31333313
20150330 00:00,1061800,1068100,1061600,1067300,26189750
20150331 00:00,1064000,1066500,1055700,1056000,25346058
20150401 00:00,1056000,1056200,1043700,1050500,29862894
20150402 00:00,1051700,1054600,1047800,1051200,17412755
20150406 00:00,1045000,1062600,1043400,1059800,21853293
20150407 00:00,1059100,1067000,1058000,1058000,17585902
20150408 00:00,1059000,1067900,1058300,1066400,24616222
20150409 00:00,1066400,1073500,1062300,1073100,21752747
20150410 00:00,1072700,1077600,1070300,1077500,15889883
20150413 00:00,1078100,1083800,1073600,1074800,16864629
20150414 00:00,1074000,1076800,1065600,1071700,21871938
20150415 00:00,1074700,1080700,1073300,1078400,18705724
20150416 00:00,1075900,1078800,1074000,1076900,15231803
20150417 00:00,1066800,1069500,1055500,1060100,40117505
20150420 00:00,1065400,1077900,1065000,1076000,23707314
20150421 00:00,1082200,1084100,1079300,1080600,21590796
20150422 00:00,1083400,1088300,1076400,1086500,17955253
20150423 00:00,1083000,1095500,1082600,1090600,25831045
20150424 00:00,1101900,1106900,1100400,1105400,29027413
20150427 00:00,1109600,1111600,1100200,1102600,26308369
20150428 00:00,1103300,1105500,1091100,1100400,33274943
20150429 00:00,1094200,1100700,1087500,1093500,31561296
20150430 00:00,1087400,1091700,1070600,1076300,37755317
20150501 00:00,1080600,1091200,1080300,1090500,30133298
20150504 00:00,1093900,1099100,1091700,1092300,20504793
20150505 00:00,1088100,1090000,1074000,1074500,42441431
20150506 00:00,1076500,1079500,1060000,1067100,39326009
20150507 00:00,1066800,1076400,1066000,1073500,27755019
20150508 00:00,1084400,1089200,1083000,1086900,30641874
20150511 00:00,1087200,1089800,1081900,1082700,18614261
20150512 00:00,1076100,1083300,1068000,1077800,29119576
20150513 00:00,1082400,1088100,1078400,1080000,18362097
20150514 00:00,1088900,1096700,1084800,1095800,22193220
20150515 00:00,1098900,1100100,1093100,1095800,23292276
20150518 00:00,1094200,1102800,1093200,1100600,16710552
20150519 00:00,1101800,1103500,1097600,1099400,12318113
20150520 00:00,1100100,1106700,1094300,1100100,19541881
20150521 00:00,1098000,1107300,1096600,1105800,15868269
20150522 00:00,1104700,1108700,1103800,1104700,12645649
20150526 00:00,1102100,1103800,1087600,1092000,23784971
20150527 00:00,1095400,1110800,1092900,1109600,26132531
20150528 00:00,1108000,1110100,1103700,1107100,14036756
20150529 00:00,1106600,1107900,1097900,1100500,22445514
20150601 00:00,1106300,1107200,1095200,1104200,22638136
20150602 00:00,1100200,1106100,1094700,1100700,18321906
20150603 00:00,1106300,1108100,1101300,1104000,18534156
20150604 00:00,1097500,1104800,1092100,1095600,27319592
20150605 00:00,1094200,1096900,1086300,1093000,20738018
20150608 00:00,1092400,1093300,1079700,1081900,22816995
20150609 00:00,1079100,1083900,1072000,1080100,25115832
20150610 00:00,1083700,1098100,1082600,1094900,26938768
20150611 00:00,1098500,1101500,1094600,1096500,16036994
20150612 00:00,1090900,1093000,1086000,1087500,26026319
20150615 00:00,1079500,1083800,1073100,1082100,28151455
20150616 00:00,1080600,1089800,1080600,1088000,15862189
20150617 00:00,1089800,1094500,1084300,1091000,21498113
20150618 00:00,1094800,1108800,1094400,1106900,35321279
20150619 00:00,1105100,1105700,1098400,1098900,24473983
20150622 00:00,1107000,1110300,1104500,1107000,16384186
20150623 00:00,1108200,1108900,1103300,1107900,16923201
20150624 00:00,1106500,1111300,1101900,1102200,14851240
20150625 00:00,1106700,1107600,1098200,1100000,17711591
20150626 00:00,1099700,1102200,1088600,1092700,29877470
20150629 00:00,1080100,1086600,1066400,1066900,47282136
20150630 00:00,1075100,1077200,1067400,1070700,31102628
20150701 00:00,1082000,1083400,1074300,1079200,20038829
20150702 00:00,1082400,1083200,1076200,1079500,16326770
20150706 00:00,1072300,1083200,1070500,1077000,22725533
20150707 00:00,1078300,1080700,1058400,1079700,42260072
20150708 00:00,1071400,1073300,1059000,1060900,37130269
20150709 00:00,1075200,1075900,1060200,1060300,25291503
20150710 00:00,1074500,1080500,1070600,1076500,24788200
20150713 00:00,1085700,1096300,1085700,1095400,24304084
20150714 00:00,1097000,1105600,1096300,1102600,21059019
20150715 00:00,1104500,1108100,1100700,1103800,25995945
20150716 00:00,1112600,1119600,1110700,1119400,25961481
20150717 00:00,1128500,1135900,1126500,1135900,30128315
20150720 00:00,1138500,1143900,1134800,1139800,23950721
20150721 00:00,1140400,1142000,1135800,1139100,29742179
20150722 00:00,1121700,1131700,1121600,1126200,30892117
20150723 00:00,1127400,1131000,1119100,1122000,21618211
20150724 00:00,1128000,1128600,1109400,1111000,27426504
20150727 00:00,1104300,1109400,1099400,1101800,31598559
20150728 00:00,1106500,1113500,1097900,1111300,32169764
20150729 00:00,1113700,1117900,1109400,1115500,22891930
20150730 00:00,1112800,1122600,1106200,1120800,21760664
20150731 00:00,1124400,1124900,1117200,1119500,19592341
20150803 00:00,1120000,1122800,1108600,1116000,22628113
20150804 00:00,1115600,1117400,1109300,1113900,20301727
20150805 00:00,1120100,1130000,1118800,1122500,26749046
20150806 00:00,1123200,1125000,1099500,1104500,38108680
20150807 00:00,1101800,1105700,1094000,1103100,26293988
20150810 00:00,1110500,1118100,1110000,1115700,19112128
20150811 00:00,1109700,1114100,1095300,1101400,32092237
20150812 00:00,1093700,1107300,1082200,1105200,38597869
20150813 00:00,1106800,1111600,1101000,1103400,21330805
20150814 00:00,1101000,1106700,1098600,1105100,16264603
20150817 00:00,1102300,1114600,1099600,1114300,20310989
20150818 00:00,1112800,1113700,1107100,1108600,13174353
20150819 00:00,1105000,1111000,1094900,1101300,39140424
20150820 00:00,1091400,1094600,1070700,1070800,52999826
20150821 00:00,1055500,1064700,1024000,1024000,85631198
20150824 00:00,941700,1025300,847400,984600,134472193
20150825 00:00,1021100,1027400,980400,980900,66062248
20150826 00:00,1009500,1032300,989300,1030300,94961536
20150827 00:00,1045300,1057000,1032800,1056400,57986325
20150828 00:00,1050800,1059900,1048500,1056200,43761962
20150831 00:00,1050300,1056100,1040500,1043100,35157391
20150901 00:00,1016800,1032900,1006300,1010500,62227907
20150902 00:00,1028900,1039100,1017000,1039000,37770603
20150903 00:00,1043200,1050200,1031000,1033900,40175421
20150904 00:00,1020000,1028400,1015900,1021600,41189839
20150908 00:00,1041300,1051700,1036900,1050400,34480814
20150909 00:00,1062800,1063100,1035900,1038600,40940102
20150910 00:00,1037500,1056800,1036200,1049900,40846811
20150911 00:00,1045400,1055700,1042100,1055700,25336262
20150914 00:00,1059800,1059800,1048500,1052500,18237470
20150915 00:00,1055000,1068200,1051100,1064900,28310624
20150916 00:00,1065700,1071900,1061400,1070900,29704071
20150917 00:00,1070000,1087200,1066400,1071300,50633919
20150918 00:00,1052500,1066000,1051700,1053500,38704240
